Year_Test,Year,Test,Test_Type,Test_Year,Location,Location2,Trait,Meta_data_type,Value
1993_UTIII,1993,UTIII,Uniform,UTIII_1993,AdelphiaNJ,Adelphia_NJ,YieldBuA,Reps,3
1993_UTIII,1993,UTIII,Uniform,UTIII_1993,HoytvilleOH,Hoytville_OH,YieldBuA,Reps,3
2007_PT0,2007,PT0,Preliminary,PT0_2007,MorrisMN,Morris_MN,YieldBuA,Rows/Plot,4
2007_PT0,2007,PT0,Preliminary,PT0_2007,RosemountMN,Rosemount_MN,YieldBuA,Rows/Plot,4
2007_PT0,2007,PT0,Preliminary,PT0_2007,OttawaONT,Ottawa_ONT,YieldBuA,Rows/Plot,4
2007_PT0,2007,PT0,Preliminary,PT0_2007,WoodstockONT,Woodstock_ONT,YieldBuA,Rows/Plot,4
2007_PT0,2007,PT0,Preliminary,PT0_2007,StPaulsONT,StPauls_ONT,YieldBuA,Rows/Plot,4
2007_PT0,2007,PT0,Preliminary,PT0_2007,AuroraSD,Aurora_SD,YieldBuA,Rows/Plot,4
2007_PT0,2007,PT0,Preliminary,PT0_2007,MorrisMN,Morris_MN,YieldBuA,C.V.,14.2
2015_PTIIA,2015,PTIIA,Preliminary,PTIIA_2015,HoytvilleOH,Hoytville_OH,YieldBuA,L.S.D.,8.7
2007_PT0,2007,PT0,Preliminary,PT0_2007,RosemountMN,Rosemount_MN,YieldBuA,C.V.,10.1
2015_UTII,2015,UTII,Uniform,UTII_2015,DeKalbIL,DeKalb_IL,YieldBuA,L.S.D.,8.7
2007_PT0,2007,PT0,Preliminary,PT0_2007,OttawaONT,Ottawa_ONT,YieldBuA,C.V.,7.4
2015_UTIVRR,2015,UTIVRR,Uniform,UTIVRR_2015,LafayetteIN,Lafayette_IN,YieldBuA,L.S.D.,8.7
2007_PT0,2007,PT0,Preliminary,PT0_2007,WoodstockONT,Woodstock_ONT,YieldBuA,C.V.,8.7
2016_PT0,2016,PT0,Preliminary,PT0_2016,WoodstockONT,Woodstock_ONT,YieldBuA,L.S.D.,8.7
2007_PT0,2007,PT0,Preliminary,PT0_2007,StPaulsONT,StPauls_ONT,YieldBuA,C.V.,7.3
2016_PTIIIB,2016,PTIIIB,Preliminary,PTIIIB_2016,ManhattanKS,Manhattan_KS,YieldBuA,L.S.D.,8.7
2007_PT0,2007,PT0,Preliminary,PT0_2007,StMathieudeBeloeilQUE,StMathieudeBeloeil_QUE,YieldBuA,C.V.,4.6
2016_UT0,2016,UT0,Uniform,UT0_2016,CasseltonND,Casselton_ND,YieldBuA,L.S.D.,8.7
2007_PT0,2007,PT0,Preliminary,PT0_2007,AuroraSD,Aurora_SD,YieldBuA,C.V.,9.3
2017_PTIIIA,2017,PTIIIA,Preliminary,PTIIIA_2017,ManhattanKS,Manhattan_KS,YieldBuA,L.S.D.,8.7
2007_PT0,2007,PT0,Preliminary,PT0_2007,AuroraSD,Aurora_SD,YieldBuA,RowSp.,30
2007_PT0,2007,PT0,Preliminary,PT0_2007,StMathieudeBeloeilQUE,StMathieudeBeloeil_QUE,YieldBuA,Rows/Plot,5
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,StHyacintheQUE,StHyacinthe_QUE,YieldBuA,RowSp.,7
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,MorrisMN,Morris_MN,YieldBuA,RowSp.,10
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,RosemountMN,Rosemount_MN,YieldBuA,RowSp.,10
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,OttawaONT,Ottawa_ONT,YieldBuA,RowSp.,16
1993_UTIII,1993,UTIII,Uniform,UTIII_1993,MtOrabOH,MtOrab_OH,YieldBuA,Reps,3
1993_UTIII,1993,UTIII,Uniform,UTIII_1993,SCharlestonOH,SCharleston_OH,YieldBuA,Reps,3
1993_UTIII,1993,UTIII,Uniform,UTIII_1993,LandisvillePA,Landisville_PA,YieldBuA,Reps,3
1993_UTIII,1993,UTIII,Uniform,UTIII_1993,ElkPointSD,ElkPoint_SD,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,GeorgetownDE,Georgetown_DE,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,NewtonIL,Newton_IL,YieldBuA,Reps,3
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,MorrisMN,Morris_MN,YieldBuA,Rows/Plot,4
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,RosemountMN,Rosemount_MN,YieldBuA,Rows/Plot,4
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,CasseltonND,Casselton_ND,YieldBuA,Rows/Plot,4
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,OttawaONT,Ottawa_ONT,YieldBuA,Rows/Plot,4
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,AuroraSD,Aurora_SD,YieldBuA,Rows/Plot,4
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,WatertownSD,Watertown_SD,YieldBuA,Rows/Plot,4
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,MorrisMN,Morris_MN,YieldBuA,C.V.,10.6
2017_UTI,2017,UTI,Uniform,UTI_2017,CotesfieldNE,Cotesfield_NE,YieldBuA,L.S.D.,8.7
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,RosemountMN,Rosemount_MN,YieldBuA,C.V.,13.5
2017_UTIII,2017,UTIII,Uniform,UTIII_2017,NoveltyMO,Novelty_MO,YieldBuA,L.S.D.,8.7
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,CasseltonND,Casselton_ND,YieldBuA,C.V.,6.5
2019_PTI,2019,PTI,Preliminary,PTI_2019,WoodstockONT,Woodstock_ONT,YieldBuA,L.S.D.,8.7
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,OttawaONT,Ottawa_ONT,YieldBuA,C.V.,7.4
2020_PTIIIB,2020,PTIIIB,Preliminary,PTIIIB_2020,ManhattanKS,Manhattan_KS,YieldBuA,L.S.D.,8.7
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,StHyacintheQUE,StHyacinthe_QUE,YieldBuA,C.V.,14.3
1989_UTIV,1989,UTIV,Uniform,UTIV_1989,ManhattanKS,Manhattan_KS,YieldBuA,L.S.D.,8.8
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,AuroraSD,Aurora_SD,YieldBuA,C.V.,7.6
1990_PTIIA,1990,PTIIA,Preliminary,PTIIA_1990,ConcordNE,Concord_NE,YieldBuA,L.S.D.,8.8
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,WatertownSD,Watertown_SD,YieldBuA,C.V.,5.9
1992_UTII,1992,UTII,Uniform,UTII_1992,WoosterOH,Wooster_OH,YieldBuA,L.S.D.,8.8
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,CasseltonND,Casselton_ND,YieldBuA,RowSp.,30
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,AuroraSD,Aurora_SD,YieldBuA,RowSp.,30
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,WatertownSD,Watertown_SD,YieldBuA,RowSp.,30
2007_PT0RR,2007,PT0RR,Preliminary,PT0RR_2007,StHyacintheQUE,StHyacinthe_QUE,YieldBuA,Rows/Plot,5
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,RidgwayIL,Ridgway_IL,YieldBuA,Reps,3
2007_PTI,2007,PTI,Preliminary,PTI_2007,StHyacintheQUE,StHyacinthe_QUE,YieldBuA,RowSp.,7
2007_PTI,2007,PTI,Preliminary,PTI_2007,LambertonMN,Lamberton_MN,YieldBuA,RowSp.,10
2007_PTI,2007,PTI,Preliminary,PTI_2007,WasecaMN,Waseca_MN,YieldBuA,RowSp.,10
2007_PTI,2007,PTI,Preliminary,PTI_2007,InghamCountyMI,InghamCounty_MI,YieldBuA,RowSp.,15
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,UrbanaIL,Urbana_IL,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,LafayetteIN,Lafayette_IN,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,VincennesIN,Vincennes_IN,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,OttawaKS,Ottawa_KS,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,TopekaKS,Topeka_KS,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,LexingtonKY,Lexington_KY,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,QueenstownMD,Queenstown_MD,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,ColumbiaMO,Columbia_MO,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,PortagevilleMO,Portageville_MO,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,AdelphiaNJ,Adelphia_NJ,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,MtOrabOH,MtOrab_OH,YieldBuA,Reps,3
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,SCharlestonOH,SCharleston_OH,YieldBuA,Reps,3
2007_PTI,2007,PTI,Preliminary,PTI_2007,PalmyraONT,Palmyra_ONT,YieldBuA,RowSp.,17
2007_PTI,2007,PTI,Preliminary,PTI_2007,AmesIA,Ames_IA,YieldBuA,RowSp.,27
2007_PTI,2007,PTI,Preliminary,PTI_2007,CharlesCityIA,CharlesCity_IA,YieldBuA,RowSp.,27
2007_PTI,2007,PTI,Preliminary,PTI_2007,AmesIA,Ames_IA,YieldBuA,Rows/Plot,4
2007_PTI,2007,PTI,Preliminary,PTI_2007,CharlesCityIA,CharlesCity_IA,YieldBuA,Rows/Plot,4
2007_PTI,2007,PTI,Preliminary,PTI_2007,LafayetteIN,Lafayette_IN,YieldBuA,Rows/Plot,4
2007_PTI,2007,PTI,Preliminary,PTI_2007,LambertonMN,Lamberton_MN,YieldBuA,Rows/Plot,4
2007_PTI,2007,PTI,Preliminary,PTI_2007,WasecaMN,Waseca_MN,YieldBuA,Rows/Plot,4
2007_PTI,2007,PTI,Preliminary,PTI_2007,BeemerNE,Beemer_NE,YieldBuA,Rows/Plot,4
2007_PTI,2007,PTI,Preliminary,PTI_2007,CotesfieldNE,Cotesfield_NE,YieldBuA,Rows/Plot,4
2007_PTI,2007,PTI,Preliminary,PTI_2007,MeadNE,Mead_NE,YieldBuA,Rows/Plot,4
2007_PTI,2007,PTI,Preliminary,PTI_2007,AuroraSD,Aurora_SD,YieldBuA,Rows/Plot,4
2007_PTI,2007,PTI,Preliminary,PTI_2007,AmesIA,Ames_IA,YieldBuA,C.V.,15.6
1994_PTIIA,1994,PTIIA,Preliminary,PTIIA_1994,BeresfordSD,Beresford_SD,YieldBuA,L.S.D.,8.8
2007_PTI,2007,PTI,Preliminary,PTI_2007,CharlesCityIA,CharlesCity_IA,YieldBuA,C.V.,7.8
1994_PTIIIA,1994,PTIIIA,Preliminary,PTIIIA_1994,UrbanaIL,Urbana_IL,YieldBuA,L.S.D.,8.8
2007_PTI,2007,PTI,Preliminary,PTI_2007,LafayetteIN,Lafayette_IN,YieldBuA,C.V.,10.1
1994_PTIIIA,1994,PTIIIA,Preliminary,PTIIIA_1994,ColumbiaMO,Columbia_MO,YieldBuA,L.S.D.,8.8
2007_PTI,2007,PTI,Preliminary,PTI_2007,InghamCountyMI,InghamCounty_MI,YieldBuA,C.V.,13.9
1994_PTIVB,1994,PTIVB,Preliminary,PTIVB_1994,ManhattanKS,Manhattan_KS,YieldBuA,L.S.D.,8.8
2007_PTI,2007,PTI,Preliminary,PTI_2007,LambertonMN,Lamberton_MN,YieldBuA,C.V.,11.4
1995_PTIIB,1995,PTIIB,Preliminary,PTIIB_1995,UrbanaIL,Urbana_IL,YieldBuA,L.S.D.,8.8
2007_PTI,2007,PTI,Preliminary,PTI_2007,WasecaMN,Waseca_MN,YieldBuA,C.V.,11.3
1995_UTII,1995,UTII,Uniform,UTII_1995,UrbanaIL,Urbana_IL,YieldBuA,L.S.D.,8.8
2007_PTI,2007,PTI,Preliminary,PTI_2007,BeemerNE,Beemer_NE,YieldBuA,C.V.,4.6
1996_PTI,1996,PTI,Preliminary,PTI_1996,PocahontasIA,Pocahontas_IA,YieldBuA,L.S.D.,8.8
2007_PTI,2007,PTI,Preliminary,PTI_2007,CotesfieldNE,Cotesfield_NE,YieldBuA,C.V.,6.3
1999_UTII,1999,UTII,Uniform,UTII_1999,WoosterOH,Wooster_OH,YieldBuA,L.S.D.,8.8
2007_PTI,2007,PTI,Preliminary,PTI_2007,MeadNE,Mead_NE,YieldBuA,C.V.,7.8
2000_PTIIB,2000,PTIIB,Preliminary,PTIIB_2000,InghamCountyMI,InghamCounty_MI,YieldBuA,L.S.D.,8.8
2007_PTI,2007,PTI,Preliminary,PTI_2007,PalmyraONT,Palmyra_ONT,YieldBuA,C.V.,10.3
2000_PTIIIB,2000,PTIIIB,Preliminary,PTIIIB_2000,SCharlestonOH,SCharleston_OH,YieldBuA,L.S.D.,8.8
2007_PTI,2007,PTI,Preliminary,PTI_2007,StHyacintheQUE,StHyacinthe_QUE,YieldBuA,C.V.,5.2
2000_UT00,2000,UT00,Uniform,UT00_2000,CasseltonND,Casselton_ND,YieldBuA,L.S.D.,8.8
2007_PTI,2007,PTI,Preliminary,PTI_2007,AuroraSD,Aurora_SD,YieldBuA,C.V.,13
2000_UTIII,2000,UTIII,Uniform,UTIII_2000,UrbanaIL,Urbana_IL,YieldBuA,L.S.D.,8.8
2007_PTI,2007,PTI,Preliminary,PTI_2007,LafayetteIN,Lafayette_IN,YieldBuA,RowSp.,30
2007_PTI,2007,PTI,Preliminary,PTI_2007,BeemerNE,Beemer_NE,YieldBuA,RowSp.,30
2007_PTI,2007,PTI,Preliminary,PTI_2007,CotesfieldNE,Cotesfield_NE,YieldBuA,RowSp.,30
2007_PTI,2007,PTI,Preliminary,PTI_2007,MeadNE,Mead_NE,YieldBuA,RowSp.,30
2007_PTI,2007,PTI,Preliminary,PTI_2007,AuroraSD,Aurora_SD,YieldBuA,RowSp.,30
2007_PTI,2007,PTI,Preliminary,PTI_2007,PalmyraONT,Palmyra_ONT,YieldBuA,Rows/Plot,5
2007_PTI,2007,PTI,Preliminary,PTI_2007,StHyacintheQUE,StHyacinthe_QUE,YieldBuA,Rows/Plot,5
2007_PTI,2007,PTI,Preliminary,PTI_2007,InghamCountyMI,InghamCounty_MI,YieldBuA,Rows/Plot,6
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,HoytvilleOH,Hoytville_OH,YieldBuA,RowSp.,7.5
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,InghamCountyMI,InghamCounty_MI,YieldBuA,RowSp.,15
1993_UTIV,1993,UTIV,Uniform,UTIV_1993,LandisvillePA,Landisville_PA,YieldBuA,Reps,3
1994_UT0,1994,UT0,Uniform,UT0_1994,MorrisMN,Morris_MN,YieldBuA,Reps,3
1994_UT0,1994,UT0,Uniform,UT0_1994,RosemountMN,Rosemount_MN,YieldBuA,Reps,3
1994_UT0,1994,UT0,Uniform,UT0_1994,CasseltonND,Casselton_ND,YieldBuA,Reps,3
1994_UT0,1994,UT0,Uniform,UT0_1994,OttawaONT,Ottawa_ONT,YieldBuA,Reps,3
1994_UT0,1994,UT0,Uniform,UT0_1994,BrookingsSD,Brookings_SD,YieldBuA,Reps,3
1994_UT0,1994,UT0,Uniform,UT0_1994,WatertownSD,Watertown_SD,YieldBuA,Reps,3
1994_UT0,1994,UT0,Uniform,UT0_1994,SpoonerWI,Spooner_WI,YieldBuA,Reps,3
1994_UT00,1994,UT00,Uniform,UT00_1994,CrookstonMN,Crookston_MN,YieldBuA,Reps,3
1994_UT00,1994,UT00,Uniform,UT00_1994,MoorheadMN,Moorhead_MN,YieldBuA,Reps,3
1994_UT00,1994,UT00,Uniform,UT00_1994,ShellyMN,Shelly_MN,YieldBuA,Reps,3
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,HarrowONT,Harrow_ONT,YieldBuA,RowSp.,18
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,AmesIA,Ames_IA,YieldBuA,RowSp.,27
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,RippeyIA,Rippey_IA,YieldBuA,RowSp.,27
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,AmesIA,Ames_IA,YieldBuA,Rows/Plot,4
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,RippeyIA,Rippey_IA,YieldBuA,Rows/Plot,4
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,UrbanaIL,Urbana_IL,YieldBuA,Rows/Plot,4
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,LafayetteIN,Lafayette_IN,YieldBuA,Rows/Plot,4
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,BeemerNE,Beemer_NE,YieldBuA,Rows/Plot,4
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,CotesfieldNE,Cotesfield_NE,YieldBuA,Rows/Plot,4
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,MeadNE,Mead_NE,YieldBuA,Rows/Plot,4
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,AuroraSD,Aurora_SD,YieldBuA,Rows/Plot,4
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,AmesIA,Ames_IA,YieldBuA,C.V.,10.7
2001_PTIIB,2001,PTIIB,Preliminary,PTIIB_2001,BeresfordSD,Beresford_SD,YieldBuA,L.S.D.,8.8
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,RippeyIA,Rippey_IA,YieldBuA,C.V.,15.2
2001_PTIVA,2001,PTIVA,Preliminary,PTIVA_2001,MtOrabOH,MtOrab_OH,YieldBuA,L.S.D.,8.8
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,UrbanaIL,Urbana_IL,YieldBuA,C.V.,9.1
2001_PTIVB,2001,PTIVB,Preliminary,PTIVB_2001,MtOrabOH,MtOrab_OH,YieldBuA,L.S.D.,8.8
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,LafayetteIN,Lafayette_IN,YieldBuA,C.V.,13.3
2001_UTII,2001,UTII,Uniform,UTII_2001,AmesIA,Ames_IA,YieldBuA,L.S.D.,8.8
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,InghamCountyMI,InghamCounty_MI,YieldBuA,C.V.,18.1
2002_PTI,2002,PTI,Preliminary,PTI_2002,WasecaMN,Waseca_MN,YieldBuA,L.S.D.,8.8
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,BeemerNE,Beemer_NE,YieldBuA,C.V.,5.1
2002_UTIII,2002,UTIII,Uniform,UTIII_2002,ManhattanKS,Manhattan_KS,YieldBuA,L.S.D.,8.8
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,CotesfieldNE,Cotesfield_NE,YieldBuA,C.V.,7
2003_PTIIIA,2003,PTIIIA,Preliminary,PTIIIA_2003,UrbanaIL,Urbana_IL,YieldBuA,L.S.D.,8.8
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,MeadNE,Mead_NE,YieldBuA,C.V.,11.8
2003_UT0,2003,UT0,Uniform,UT0_2003,FayettevilleirrigatedAR,Fayetteville_AR,YieldBuA,L.S.D.,8.8
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,HoytvilleOH,Hoytville_OH,YieldBuA,C.V.,5
2003_UT0,2003,UT0,Uniform,UT0_2003,KeiserAR,Keiser_AR,YieldBuA,L.S.D.,8.8
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,HarrowONT,Harrow_ONT,YieldBuA,C.V.,3.9
2004_PTIV,2004,PTIV,Preliminary,PTIV_2004,AshlandKS,Ashland_KS,YieldBuA,L.S.D.,8.8
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,AuroraSD,Aurora_SD,YieldBuA,C.V.,7.1
2005_UTIII,2005,UTIII,Uniform,UTIII_2005,PortagevilleClayMO,PortagevilleClay_MO,YieldBuA,L.S.D.,8.8
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,UrbanaIL,Urbana_IL,YieldBuA,RowSp.,30
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,LafayetteIN,Lafayette_IN,YieldBuA,RowSp.,30
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,BeemerNE,Beemer_NE,YieldBuA,RowSp.,30
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,CotesfieldNE,Cotesfield_NE,YieldBuA,RowSp.,30
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,MeadNE,Mead_NE,YieldBuA,RowSp.,30
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,AuroraSD,Aurora_SD,YieldBuA,RowSp.,30
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,HarrowONT,Harrow_ONT,YieldBuA,Rows/Plot,5
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,InghamCountyMI,InghamCounty_MI,YieldBuA,Rows/Plot,6
2007_PTIIA,2007,PTIIA,Preliminary,PTIIA_2007,HoytvilleOH,Hoytville_OH,YieldBuA,Rows/Plot,8
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,HoytvilleOH,Hoytville_OH,YieldBuA,RowSp.,7.5
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,InghamCountyMI,InghamCounty_MI,YieldBuA,RowSp.,15
1994_UT00,1994,UT00,Uniform,UT00_1994,CasseltonND,Casselton_ND,YieldBuA,Reps,3
1994_UT00,1994,UT00,Uniform,UT00_1994,OttawaONT,Ottawa_ONT,YieldBuA,Reps,3
1994_UT00,1994,UT00,Uniform,UT00_1994,AshlandWI,Ashland_WI,YieldBuA,Reps,3
1994_UTI,1994,UTI,Uniform,UTI_1994,GreeneIA,Greene_IA,YieldBuA,Reps,3
1994_UTI,1994,UTI,Uniform,UTI_1994,KanawhaIA,Kanawha_IA,YieldBuA,Reps,3
1994_UTI,1994,UTI,Uniform,UTI_1994,PomeroyIA,Pomeroy_IA,YieldBuA,Reps,3
1994_UTI,1994,UTI,Uniform,UTI_1994,LafayetteIN,Lafayette_IN,YieldBuA,Reps,3
1994_UTI,1994,UTI,Uniform,UTI_1994,LambertonMN,Lamberton_MN,YieldBuA,Reps,3
1994_UTI,1994,UTI,Uniform,UTI_1994,WasecaMN,Waseca_MN,YieldBuA,Reps,3
1994_UTI,1994,UTI,Uniform,UTI_1994,CedarRapidsNE,CedarRapids_NE,YieldBuA,Reps,3
1994_UTI,1994,UTI,Uniform,UTI_1994,HartingtonNE,Hartington_NE,YieldBuA,Reps,3
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,HarrowONT,Harrow_ONT,YieldBuA,RowSp.,18
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,AmesIA,Ames_IA,YieldBuA,RowSp.,27
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,RippeyIA,Rippey_IA,YieldBuA,RowSp.,27
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,AmesIA,Ames_IA,YieldBuA,Rows/Plot,4
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,RippeyIA,Rippey_IA,YieldBuA,Rows/Plot,4
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,UrbanaIL,Urbana_IL,YieldBuA,Rows/Plot,4
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,LafayetteIN,Lafayette_IN,YieldBuA,Rows/Plot,4
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,BeemerNE,Beemer_NE,YieldBuA,Rows/Plot,4
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,CotesfieldNE,Cotesfield_NE,YieldBuA,Rows/Plot,4
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,MeadNE,Mead_NE,YieldBuA,Rows/Plot,4
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,AuroraSD,Aurora_SD,YieldBuA,Rows/Plot,4
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,AmesIA,Ames_IA,YieldBuA,C.V.,7.9
2006_PTIIIA,2006,PTIIIA,Preliminary,PTIIIA_2006,TekamahNE,Tekamah_NE,YieldBuA,L.S.D.,8.8
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,RippeyIA,Rippey_IA,YieldBuA,C.V.,16.8
2007_UTII,2007,UTII,Uniform,UTII_2007,WanatahIN,Wanatah_IN,YieldBuA,L.S.D.,8.8
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,UrbanaIL,Urbana_IL,YieldBuA,C.V.,8.2
2007_UTIIRR,2007,UTIIRR,Uniform,UTIIRR_2007,BeemerNE,Beemer_NE,YieldBuA,L.S.D.,8.8
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,LafayetteIN,Lafayette_IN,YieldBuA,C.V.,7.2
2008_UTIRR,2008,UTIRR,Uniform,UTIRR_2008,SaginawCountyMI,SaginawCounty_MI,YieldBuA,L.S.D.,8.8
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,InghamCountyMI,InghamCounty_MI,YieldBuA,C.V.,16.7
2008_UTIV,2008,UTIV,Uniform,UTIV_2008,QueenstownMD,Queenstown_MD,YieldBuA,L.S.D.,8.8
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,BeemerNE,Beemer_NE,YieldBuA,C.V.,4.8
2009_UTI,2009,UTI,Uniform,UTI_2009,KanawhaIA,Kanawha_IA,YieldBuA,L.S.D.,8.8
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,CotesfieldNE,Cotesfield_NE,YieldBuA,C.V.,7.1
2010_UTII,2010,UTII,Uniform,UTII_2010,UrbanaIL,Urbana_IL,YieldBuA,L.S.D.,8.8
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,MeadNE,Mead_NE,YieldBuA,C.V.,10.5
2010_UTII,2010,UTII,Uniform,UTII_2010,HoytvilleOH,Hoytville_OH,YieldBuA,L.S.D.,8.8
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,HoytvilleOH,Hoytville_OH,YieldBuA,C.V.,5.2
2010_UTIIRR,2010,UTIIRR,Uniform,UTIIRR_2010,BeemerNE,Beemer_NE,YieldBuA,L.S.D.,8.8
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,HarrowONT,Harrow_ONT,YieldBuA,C.V.,3.6
2012_UT00,2012,UT00,Uniform,UT00_2012,EloraONT,Elora_ONT,YieldBuA,L.S.D.,8.8
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,AuroraSD,Aurora_SD,YieldBuA,C.V.,7
2012_UTI,2012,UTI,Uniform,UTI_2012,RidgetownONT,Ridgetown_ONT,YieldBuA,L.S.D.,8.8
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,UrbanaIL,Urbana_IL,YieldBuA,RowSp.,30
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,LafayetteIN,Lafayette_IN,YieldBuA,RowSp.,30
2007_PTIIB,2007,PTIIB,Preliminary,PTIIB_2007,BeemerNE,Beemer_NE,YieldBuA,RowSp.,30
